sku,name,brand,old_price,new_price,rating,image,url
BR277HL17BL7SNAFAMZ,Centrifugeuse -  350 W - Noir / Inox,SAVOMIX,"5,000 DA","4,790 DA",3.9,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/72/7642/1.jpg?2728,/centrifugeuse-350w-noir-inox-lux-mpg22392.html
BR146OT0GM63SNAFAMZ,Hachoir Électrique  Robot Rap'Tout- 4En1- Blanc,Pleomax,"7,500 DA","6,999 DA",5.0,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/27/9082/1.jpg?3979,/pleomax-hachoir-electrique-robot-raptout-4en1-blanc-280972.html
SO672HL0Y7ZB8NAFAMZ,Panineuse Mini & Grill A 2 Tranches - Sgt-853 - Noir & Silver,Sonashi,"4,500 DA","3,430 DA",4.1,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/57/4793/1.jpg?9985,/panineuse-mini-grill-a-2-tranches-sgt-853-noir-silver-sonashi-mpg22062.html
SA245HA00TUB0NAFAMZ,Blender & Mixeur Avec Moulin A Café 2 In 1 Électrique 1.5 L  -Sy 999,SAVOMIX,"4,500 DA","2,890 DA",3.8,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/01/3923/1.jpg?5247,/savomix-blender-mixeur-avec-moulin-a-cafe-2-in-1-electrique-1.5-l-sy-999-329310.html
SO672OT02O090NAFAMZ,Bras Mixeur Multi Fonction 3 En 1 -Shb -169 Jbc - Blanc,Sonashi,"5,220 DA","4,990 DA",3.9,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/04/4793/1.jpg?8207,/bras-mixeur-multi-fonction-3-en-1-shb-169-jbc-blanc-sonashi-mpg30032.html
SI348HA11LTVWNAFAMZ,Appareil - 3En1 / Gaufrier / Nuts / Panineuse,Siyo lux,"5,300 DA","4,850 DA",3.5,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/63/1643/1.jpg?2767,/appareil-3en1-gaufrier-nuts-panineuse-siyo-lux-mpg28775.html
TA780HL1ETYXONAFAMZ,Mini Hachoir Electrique  Fruits Et Légumes - Beige / Marron,Sans Marque,0,"1,599 DA",3.9,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/85/3791/1.jpg?2766,/sans-marque-mini-hachoir-electrique-fruits-et-legumes-beige-marron-197358.html
SI639HA0DCZ4GNAFAMZ,Mini Hachoir Multifonctions- 4 Lames - 2 Vitesses- 250W,sinarco,"3,400 DA","2,720 DA",4.0,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/22/4404/1.jpg?6193,/mini-hachoir-multifonctions-4-lames-2-vitesses-250w-sinarco-mpg30273.html
SA050HA03GJC0NAFAMZ,Mini Hachoir Electrique Sans Fil 100Ml,Sans Marque,0,"1,550 DA",0.0,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/05/8104/1.jpg?0470,/sans-marque-mini-hachoir-electrique-sans-fil-100ml-401850.html
BR342EL0K2YJKNAFAMZ,Micro-Ondes Solo 23 L - SE2300WZ – Blanc,Brandt,0,"28,900 DA",0.0,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/33/7304/1.jpg?3867,/brandt-micro-ondes-solo-23-l-se2300wz-blanc-403733.html
BO888HL124NA0NAFAMZ,Four Et Friteuse Sans Huile 4 En1 Multifonction -Fr 6031 H Cb- Noir,Bomann,0,"26,200 DA",4.0,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/64/0422/1.jpg?3505,/bomann-four-et-friteuse-sans-huile-4-en1-multifonction-fr-6031-h-cb-noir-224046.html
SO764HL1E16QWNAFAMZ,Bras Mixeur -  200 Watts - Noir,Sonifer,"2,138 DA","2,100 DA",5.0,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/84/0362/1.jpg?2862,/sonifer-bras-mixeur-200-watts-noir-263048.html
SO764HL1MERB0NAFAMZ,Machine À Capsules - 3 In 1 - Dolce Gusto & Nespresso & Poudre - Sf 3547 - Noir,Sonifer,0,"17,400 DA",5.0,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/98/1063/1.jpg?7246,/sonifer-machine-a-capsules-3-in-1-dolce-gusto-nespresso-poudre-sf-3547-noir-360189.html
SO764HL1AI37GNAFAMZ,Machine À Capsules - 3 In 1 - Dolce Gusto & Nespresso & Poudre - Sf 3539 - Blanc,Sonifer,0,"17,400 DA",0.0,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/78/1063/1.jpg?7186,/sonifer-machine-a-capsules-3-in-1-dolce-gusto-nespresso-poudre-sf-3539-blanc-360187.html
NI224HA0UQQQWNAFAMZ,Nicer Dicer Découpe Fruits & Légumes 5 En 1- Noir/Orange,Nicer Dicer Plus,"1,250 DA",870 DA,3.5,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/51/6362/1.jpg?8543,/nicer-dicer-decoupe-fruits-legumes-5-en-1-noirorange-nicer-dicer-plus-mpg21560.html
BR342EL11XYOWNAFAMZ,Robot Pâtissier - Km1557Bg - Gris,Brandt,0,"57,990 DA",0.0,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/63/7304/3.jpg?5813,/brandt-robot-patissier-km1557bg-gris-403736.html
RO736HL11SR1CNAFAMZ,Cafetière À Filtre Minuterie Programmable-10Tasses -Cfp10-Blanc,Robuste,"7,500 DA","5,899 DA",0.0,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/63/4872/1.jpg?6243,/cafetiere-a-filtre-minuterie-programmable-10tasses-cfp10-blanc-robuste-mpg18902.html
SO764HA0BBE1SNAFAMZ,"Set Bras Mixeur Multifonction 3 In 1 - Bol 0,6 L - 2 Vitesses - 400 W - Noir",Sonifer,"5,900 DA","4,590 DA",3.5,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/19/0072/1.jpg?8623,/sonifer-set-bras-mixeur-multifonction-3-in-1-bol-06-l-2-vitesses-400-w-noir-270091.html
SA050HA0YYQ9WNAFAMZ,Indicateur De Niveau De Gaz Propane Butane Gpl Fiable Précis Réutilisable,Sans Marque,"1,890 DA","1,437 DA",0.0,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/58/7273/1.jpg?6607,/sans-marque-indicateur-de-niveau-de-gaz-propane-butane-gpl-fiable-precis-reutilisable-372785.html
RO736OT0VUEZKNAFAMZ,Machine À Café Avec Bras Cbi15B- 1350W - Noir/Chrome,Robuste,"18,500 DA","16,600 DA",5.0,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/53/4872/1.jpg?6243,/machine-a-cafe-avec-bras-cbi15b-1350w-noirchrome-robuste-mpg18904.html
CA889HA0XYL9SNAFAMZ,Défroisseur Access Steam Care - DT9100C0 - 1600W- Noir,Calor,0,"23,900 DA",4.2,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/57/0412/1.jpg?5368,/defroisseur-access-steam-care-dt9100c0-1600w-noir-calor-mpg14273.html
PH046HA0PBAK4NAFAMZ,Machine A Café Dosettes - Senseo Original - HD6554/62,Philips,"22,000 DA","17,600 DA",0.0,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/42/5173/1.jpg?3349,/philips-machine-a-cafe-dosettes-senseo-original-hd655462-371524.html
CH140HA03P5FWNAFAMZ,Fontaine De Chocolat 3 Couches Electrique - Marron,Chocola,"2,999 DA","2,799 DA",4.0,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/06/2123/1.jpg?2185,/fontaine-de-chocolat-3-couches-electrique-marron-chocola-mpg23930.html
TE898OT00K4JCNAFAMZ,Mixeur Plongeant 3 En 1 - TMS-9666 - 600 W - Noir,Techwood,0,"5,100 DA",4.2,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/00/939/1.jpg?0342,/mixeur-plongeant-3-en-1-tms-9666-600-w-noir-techwood-mpg4616.html
PH046HA0JCYICNAFAMZ,Machine A Café Dosettes - Senseo Original - HD6553/21,Philips,"22,000 DA","17,600 DA",0.0,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/32/5173/1.jpg?3354,/machine-a-cafe-dosettes-senseo-original-hd655321-philips-mpg27546.html
PH046HA0SY1CKNAFAMZ,Machine A Café Dosettes - Senseo Viva Café - Hd6563/83,Philips,"26,000 DA","20,800 DA",0.0,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/48/6173/1.jpg?2132,/philips-machine-a-cafe-dosettes-senseo-viva-cafe-hd656383-371684.html
SA050HA0MPQI4NAFAMZ,Mini Fer A Repasser Pliable De Voyage,Sans Marque,"4,000 DA","3,200 DA",0.0,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/38/1523/1.jpg?7207,/sans-marque-mini-fer-a-repasser-pliable-de-voyage-325183.html
RO736OT0NSWUCNAFAMZ,Defroisseur Vapeur ŕ Main - DA3012 - 1630W - Noir/VIOLET,Robuste,0,"5,700 DA",4.3,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/39/9801/1.jpg?8905,/robuste-defroisseur-vapeur-r-main-da3012-1630w-noirviolet-108993.html
CA889ST0KXE80NAFAMZ,BROSSE SPICY CANDY WAVE & CURL CF3920C0,Calor,0,"8,900 DA",0.0,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/35/1504/1.jpg?8009,/calor-brosse-spicy-candy-wave-curl-cf3920c0-405153.html
RO736OT1F42LCNAFAMZ,mini panineuse & Grill Gv-900 -Inox-,Robuste,"5,500 DA","3,600 DA",3.9,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/85/8504/1.jpg?9747,/mini-panineuse-grill-gv-900-inox-robuste-mpg30456.html
RO736OT15WFE8NAFAMZ,Cafetiere Electrique - 15 Bar - 850 Watts - C850 -Noir/Silver,Robuste,"16,500 DA","14,250 DA",4.0,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/70/3772/1.jpg?3695,/cafetiere-electrique-15-bar-850-watts-c850-noirsilver-robuste-mpg18901.html
BO536HL0SYWR4NAFAMZ,Mini Hachoir - Mmr08R2 - 400W - Rouge,Bosch,0,"5,450 DA",4.6,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/48/658/1.jpg?4725,/bosch-mini-hachoir-mmr08r2-400w-rouge-85684.html
TE898HL1GURB0NAFAMZ,Aspirateur Balai & À Main- 600 W - Noir/Gris,Techwood,0,"10,600 DA",4.4,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/88/7751/1.jpg?4285,/aspirateur-balai-a-main-600-w-noirgris-techwood-mpg16547.html
RO736OT0VNHU4NAFAMZ,Panineuse Plaques De Grill Gv900 - Inox,Robuste,"4,500 DA","3,690 DA",4.1,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/53/1643/1.jpg?2767,/panineuse-plaques-de-grill-gv900-inox-robuste-mpg20004.html
SE897HL0EEPRKNAFAMZ,Bras Mixeur Ultra Compact - Hb4071S1 - 450W - Pied Metal - Blanc,Seb,"6,790 DA","4,790 DA",4.6,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/24/2012/1.jpg?4901,/bras-mixeur-hb4071s1-verre-doseur-800ml-450w-blanc-seb-mpg15407.html
MO534HA1LD528NAFAMZ,Mixeur Plongeant - Easychef - Dd452110 - 450 W - Blanc,Moulinex,"6,900 DA","5,770 DA",4.6,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/96/3512/1.jpg?9025,/mixeur-plongeant-multifonctions-moulinex-easychef-dd452110-450w-moulinex-mpg22956.html
SO672HL1G2ZGKNAFAMZ,Cafetière Turque Sonashi - Stcm-4962 - Gold & Noir,Sonashi,"2,910 DA","2,905 DA",4.1,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/87/4793/1.jpg?9985,/cafetiere-turque-sonashi-stcm-4962-gold-noir-sonashi-mpg30457.html
SA050HL1KDQ7SNAFAMZ,Bouilloire Electrique Inox - 2L,Generic,"2,000 DA","1,650 DA",3.8,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/94/699/1.jpg?8450,/generic-bouilloire-electrique-inox-2l-99649.html
MI394HA0174P8NAFAMZ,Appareil De Pop-Corn Machine A Popcorn - Rouge,Mixdor,"3,200 DA","2,390 DA",4.3,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/02/0123/1.jpg?1766,/appareil-de-pop-corn-machine-a-popcorn-rouge-mixdor-mpg22955.html
BO536HL1CAMA0NAFAMZ,Mini Hachoir - MMR08R2 - 400 Watts - Rouge -,Bosch,"7,200 DA","5,100 DA",4.5,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/81/117/1.jpg?2230,/mini-hachoir-400-watts-rouge-bosch-mpg1835.html
CL247IP0M9YIWNAFAMZ,Nettoyant Pour Textiles - Lames En Acier Inoxydable - Tc 3759 / Blanc,Clatronic,0,"2,100 DA",4.0,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/37/4162/1.jpg?6863,/nettoyant-pour-textiles-lames-en-acier-inoxydable-tc-3759-blanc-clatronic-mpg17983.html
TE898HL0ZRJXGNAFAMZ,Aspirateur Balai - 2 En 1 - Noir/ Bleu,Techwood,"10,500 DA","9,900 DA",4.3,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/60/0721/1.jpg?3113,/techwood-aspirateur-balai-2-en-1-noir-bleu-127006.html
BI674HL1IO35ONAFAMZ,Aspirateur Featherweight 2 En 1 Démentable -2024G Noir / Bleu,Bissell,"12,900 DA","12,500 DA",4.6,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/91/8231/1.jpg?8443,/aspirateur-featherweight-2-en-1-dementable-2024g-noir-bleu-bissell-mpg22689.html
SO672OT0MJTGONAFAMZ,Bras Mixeur Multi Fonction 3 En 1 -Shb -169 Jbc - Blanc,Sonashi,"7,300 DA","5,490 DA",3.8,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/37/8762/1.jpg?8071,/sonashi-bras-mixeur-multi-fonction-3-en-1-shb-169-jbc-blanc-267873.html
RO736OT16P6W0NAFAMZ,Defroisseur Vapeur À Main Super Steam  Pro Style - 1630W - Blanc-Violet,Robuste,0,"5,300 DA",4.1,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/71/7192/1.jpg?1609,/robuste-defroisseur-vapeur-a-main-super-steam-pro-style-1630w-blanc-violet-291717.html
SO672OT0KJ0ECNAFAMZ,Blender & Moulin A Café 2 En 1 - 350 Watts / 5 Vitesses - Sb- 144 - Rouge,Sonashi,"6,200 DA","4,480 DA",1.0,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/34/4793/1.jpg?8266,/blender-moulin-a-cafe-2-en-1-350-watts-5-vitesses-sb-144-rouge-sonashi-mpg30461.html
KI980HA1ALR2ONAFAMZ,Hachoir Multifonctions- 4 Lames - 3 Vitesses - 2L -Gris-,Sans Marque,"3,500 DA","2,700 DA",4.0,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/78/2772/1.jpg?3084,/hachoir-multifonctions-4-lames-3-vitesses-2l-gris-sans-marque-mpg30697.html
TE898HL07ISJ8NAFAMZ,Friteuse  Fondue-1L -inox,Techwood,0,"4,700 DA",4.0,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/12/6341/1.jpg?0084,/friteuse-fondue-1l-inox-techwood-mpg19114.html
CO232EL04X4RWNAFAMZ,Bouilloire - Bl173R Rouge,Condor,"3,900 DA","3,400 DA",4.4,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/08/2643/1.jpg?3439,/condor-bouilloire-bl173r-rouge-346280.html
BO315HL0FQJ50NAFAMZ,Batteur Electrique Clever Mix - Mfq3010 - 300 W - Blanc,Bosch,0,"4,200 DA",4.2,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/26/4321/1.jpg?7056,/bosch-batteur-electrique-clever-mix-mfq3010-300-w-blanc-123462.html
SO672HL0S2J0GNAFAMZ,Panineuse Mini & Grill A 2 Tranches - Sgt-853 - Noir & Silver,Sonashi,"4,500 DA","3,650 DA",3.7,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/47/1472/1.jpg?7972,/sonashi-panineuse-mini-grill-a-2-tranches-sgt-853-noir-silver-274174.html
LU290HA1M8O64NAFAMZ,Panineuse Préparateur De Sandwich Orvica - Noir,ORVICA,"3,999 DA","3,699 DA",3.8,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/97/8223/1.jpg?7732,/panineuse-preparateur-de-sandwich-orvica-noir-luxinox-mpg24657.html
BO536HA15N0L0NAFAMZ,Coffret Batteur & Mixeur 450W -Mfq3540- Blanc,Bosch,0,"6,580 DA",4.2,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/69/9381/1.jpg?3212,/batteur-mfq3540-blanc-bosch-mpg169.html
SI015HA0P40ZGNAFAMZ,Mini Hachoir Avec 3 Bols En Inox 350W Mc376-Cb-Inox,silver crest,0,"10,500 DA",5.0,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/42/1783/1.jpg?1808,/silver-crest-mini-hachoir-avec-3-bols-en-inox-350w-mc376-cb-inox-387124.html
BR643HA0P1KV8NAFAMZ,Bouilloire Electrique - 2.0 L - Inox - Gris -.,Scarlet,"2,300 DA","1,780 DA",3.7,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/42/0641/1.jpg?3848,/bouilloire-electrique-2.0-l-inox-gris-.-scarlet-mpg23230.html
BR621PB09V6HWNAFAMZ,Chauffe Eau Et Nourriture -  Bouilloire Électrique,Sans Marque,0,"1,200 DA",3.6,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/16/5713/1.jpg?5547,/sans-marque-chauffe-eau-et-nourriture-bouilloire-electrique-317561.html
SA050IP01MYX0NAFAMZ,Amortisseur Ant-Vibrations Pour Machine À Laver/Séche-Linge,Sans Marque,0,450 DA,3.9,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/02/7513/1.jpg?4486,/amortisseur-ant-vibrations-pour-machine-a-laverseche-linge-sans-marque-mpg27652.html
TE898HL005EISNAFAMZ,Aspirateur Balai 2 En 1  - 600 W - Noir / Rouge,Techwood,0,"10,400 DA",4.3,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/00/2521/1.jpg?3865,/aspirateur-balai-2-en-1-tas-659-600-w-noir-rouge-techwood-mpg8187.html
YT578HL0PP5SCNAFAMZ,Bouilloire Electrique Inox - Gris,Sans Marque,"1,650 DA","1,550 DA",3.7,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/43/1643/1.jpg?2706,/bouilloire-electrique-1.5l-gris-sans-marque-mpg823.html
RO736OT19A294NAFAMZ,Machine À Café Avec Bras Automatique -1633W- Cm15 -Noir/Chrome,Robuste,"16,900 DA","16,850 DA",4.6,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/76/0522/1.jpg?5804,/machine-a-cafe-avec-bras-automatique-1633w-cm15-noirchrome-robuste-mpg25197.html
KI261HA14NF0WNAFAMZ,Mini Hachoir Multifonctions- 4 Lames - 3 Vitesses - 2L -Gris-,Sans Marque,"3,500 DA","2,700 DA",4.0,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/68/2772/1.jpg?0748,/hachoir-multifonctions-4-lames-3-vitesses-2l-gris-sans-marque-mpg30453.html
TE898OT1BFR8SNAFAMZ,Mixeur Plongeant Multifonctions 3 En 1 - TMS-9605- Rouge,Techwood,0,"5,090 DA",4.1,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/79/6771/1.jpg?7886,/techwood-mixeur-plongeant-multifonctions-3-en-1-tms-9605-rouge-177697.html
RO736HL0V0HR0NAFAMZ,Centrifugeuse -  Cixl450 - Noir- Inox,Robuste,0,"6,700 DA",4.0,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/52/0911/1.jpg?5656,/centrifugeuse-cixl450-noir-inox-robuste-mpg30454.html
KR515HL0HZ4G8NAFAMZ,Machine Expresso - Opio - Xp320810 - 15 Bars - Noir,Krups,"32,999 DA","22,790 DA",4.2,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/30/1922/1.jpg?9868,/krups-machine-expresso-opio-xp320810-15-bars-noir-229103.html
BR643HA04W6WGNAFAMZ,Bouilloire Electrique Inox - Gris - 2.0 L,Scarlett,"2,300 DA","1,750 DA",4.0,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/08/2204/1.jpg?7229,/bouilloire-electrique-inox-gris-2.0-l-scarlett-mpg16373.html
TE898OT0FWSG4NAFAMZ,"Bouilloire Sans Fil Tbi-1805- 1500 W-1,8 L-Noir/Rouge",Techwood,0,"3,389 DA",4.3,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/26/7241/1.jpg?3404,/bouilloire-sans-fil-tbi-1805-1500-w-18-l-noirrouge-techwood-mpg8999.html
BO888OT030UACNAFAMZ,"Bouilloire Electrique En Verre  1,7 L- 2200 W- Wks-6032-Blanc-Inox",Bomann,0,"4,740 DA",4.3,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/05/0781/1.jpg?6011,/bouilloire-electrique-en-verre-17-l-2200-w-wks-6032-blanc-inox-bomann-mpg13093.html
MO534HA0T1CVCNAFAMZ,Hachoir 5 En 1 Moulinette Ultimate Powelix Life-1000 W,Moulinex,0,"11,150 DA",4.7,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/48/7722/1.jpg?1007,/moulinex-hachoir-5-en-1-moulinette-ultimate-powelix-life-1000-w-227784.html
BO888HL0MCSZSNAFAMZ,Robot Pétrin - KM 6010 CB - 5L - 1100 W -- Titane,Bomann,"17,500 DA","17,000 DA",3.8,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/37/549/1.jpg?8168,/bomann-robot-petrin-km-6010-cb-5l-1100-w-titane-94573.html
RO736HA0TJ8GSNAFAMZ,Lisseur Plaque En Céramique Enrichie Nano Céramic-Noir-Rose,Robuste,0,"3,800 DA",4.4,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/49/6063/1.jpg?1888,/robuste-lisseur-plaque-en-ceramique-enrichie-nano-ceramic-noir-rose-360694.html
MO534OT1H1Q5KNAFAMZ,"Blender + 2 Moulin  1,5L - Lm242025 - 450W - Blanc",Moulinex,0,"7,490 DA",4.4,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/89/1002/1.jpg?8654,/blender-2-moulin-15l-lm242025-450w-blanc-moulinex-mpg19612.html
TE898HA1EHOYKNAFAMZ,Presse Agrumes Electrique - 40 Watts - Tpf 49 - Noir,Techwood,0,"3,190 DA",4.0,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/84/8063/1.jpg?0247,/presse-agrumes-electrique-40-watts-tpf-49-noir-techwood-mpg26184.html
YT578HA0L201GNAFAMZ,Mini Hachoir Rechargeable 100Ml.,Sans Marque,0,"1,550 DA",3.9,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/35/3653/1.jpg?7786,/mini-hachoir-rechargeable-100ml.-generic-mpg24084.html
RO736HA1810HSNAFAMZ,Robot Multifonction - 8 Accessoires 26 Fonctions - 26F - 800 W - 26F - Noir,Robuste,"14,000 DA","11,500 DA",4.5,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/73/9504/1.jpg?6788,/robot-multifonction-8-accessoires-26-fonctions-26f-800-w-26f-noir-robuste-mpg30703.html
MO534HA18AVCSNAFAMZ,"Blender Genuine LM242B25 - 500 W - Bol 1,75 L - 2Acc",Moulinex,"10,000 DA","7,200 DA",4.3,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/74/4103/1.jpg?1565,/moulinex-blender-genuine-lm242b25-500-w-bol-175-l-2acc-301447.html
SP494HA03T1SONAFAMZ,Bouteille Fitness Mélange Whey Protein Shaker Noir,SPORT,0,"1,290 DA",4.3,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/06/3942/1.jpg?9426,/bouteille-fitness-melange-whey-protein-shaker-noir-sport-mpg21764.html
PR396HA183GDONAFAMZ,Mousseur À Lait Électrique - Mousse De Lait Sans Fil  450Ml,Sans Marque,0,"1,490 DA",3.6,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/74/0643/1.jpg?2865,/sans-marque-mousseur-a-lait-electrique-mousse-de-lait-sans-fil-450ml-346047.html
FU546HA0O7310NAFAMZ,Mini Machine À Laver Pliante Automatique,Sans Marque,"13,000 DA","9,700 DA",3.8,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/40/6413/1.jpg?9607,/mini-machine-a-laver-pliante-automatique-sans-marque-mpg27891.html
BO536HA0A9PHONAFAMZ,Mini Hachoir - Mmr08R2 - 400W - Rouge,Bosch,0,"5,650 DA",4.3,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/17/2491/1.jpg?8045,/mini-hachoir-400w-mmr08r2-rouge-bosch-mpg3416.html
BO536HL092L0SNAFAMZ,Bras Mixeur 400W - MSM14100 - Blanc,Bosch,"5,050 DA","3,750 DA",4.4,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/15/2371/1.jpg?8405,/bras-mixeur-400w-msm14100-blanc-bosch-mpg23773.html
BO536HL0PTI6WNAFAMZ,Presse Agrumes Electrique - Blanc,Bosch,"6,700 DA","4,450 DA",4.5,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/43/367/1.jpg?0817,/presse-agrumes-electrique-blanc-bosch-mpg16010.html
BR639HA0BWOBWNAFAMZ,"Batteur À Œufs Électrique À Angle Rotatif, Batteur À Main À 7 Vitesses",Scarlet,0,"1,490 DA",3.8,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/20/0003/1.jpg?4865,/batteur-a-oeufs-electrique-a-angle-rotatif-scarlet-batteur-a-main-a-7-vitesses-scarlet-mpg28124.html
BO888HA0PVGHGNAFAMZ,Mousseur  A Lait Texture Agréable Batteur En Inox Piles 2 X- 344-Noir,Bomann,0,"1,300 DA",4.1,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/43/4581/1.jpg?6967,/bomann-mousseur-a-lait-texture-agreable-batteur-en-inox-piles-2-x-344-noir-185434.html
TE898HL0LGOIGNAFAMZ,Cafétiere Expresoo-  2 Tasses-1.6L -15 Bars- Tca-170 -Noir-Inox,Techwood,0,"16,390 DA",4.4,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/36/0502/1.jpg?1403,/cafetiere-expresoo-2-tasses-1.6l-15-bars-tca-170-noir-inox-techwood-mpg20168.html
MO534HL0UK1XGNAFAMZ,Presse Agrumes Électrique - PC302-  Vitapress -25W 1L - Blanc/Noir,Moulinex,0,"4,900 DA",4.3,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/51/3241/1.jpg?9844,/presse-agrumes-electrique-pc302-vitapress-25w-1l-blancnoir-moulinex-mpg24834.html
